world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,3,comppi_rs20,True,False,20.86,0.243,7.56,0.255,,,0.0089,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_bc200,True,False,20.96,0.244,7.52,0.269,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_bc150,True,False,21.06,0.25,7.51,0.255,,,0.0082,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_bc100,True,False,21.06,0.249,7.5,0.255,,,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_rs05,False,False,15.46,5.799,1.8,0.3,,,0.0074,0.391,RESULT: FAILURE (status=6)
blocked,4,comppi_rs15,True,False,21.96,0.246,7.51,0.269,,,0.0076,0.4,RESULT: SUCCESS (status=4)
blocked,4,comppi_rs20,True,False,20.86,0.245,7.53,0.269,,,0.009,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_bc200,True,False,21.36,0.247,7.53,0.269,,,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_bc150,True,False,21.06,0.245,7.51,0.255,,,0.0083,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_bc100,True,False,20.96,0.246,7.51,0.25,,,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_rs05,False,False,20.76,3.896,3.71,0.3,,,0.0071,0.396,RESULT: FAILURE (status=6)
blocked,5,comppi_rs15,True,False,21.06,0.248,7.49,0.25,,,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked,5,comppi_rs20,True,False,20.76,0.249,7.5,0.292,,,0.0099,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_bc200,True,False,20.86,0.25,7.47,0.269,,,0.01,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_bc150,True,False,20.96,0.249,7.47,0.255,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_bc100,True,False,20.86,0.247,7.48,0.292,,,0.0096,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_rs05,True,False,21.86,0.249,7.54,0.25,,,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_rs15,True,False,21.16,0.246,7.47,0.269,,,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked,6,comppi_rs20,True,False,21.16,0.248,7.5,0.292,,,0.0085,0.4,RESULT: SUCCESS (status=4)
blocked,7,comppi_bc200,True,False,20.66,0.243,7.53,0.255,,,0.0113,0.4,RESULT: SUCCESS (status=4)
