world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,rms_dv,vmax,note
blocked_off20,5,comppi,True,False,20.86,0.249,7.41,0.255,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked_off20,5,comppi_nodetour,False,False,21.36,3.822,3.78,0.35,0.0065,0.394,RESULT: FAILURE (status=6)
blocked_off20,5,comppi_noanneal,True,False,20.86,0.246,7.43,0.304,0.0087,0.395,RESULT: SUCCESS (status=4)
blocked_off20,6,comppi,True,False,20.76,0.243,7.43,0.255,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked_off20,6,comppi_nodetour,False,False,21.96,3.17,4.43,0.35,0.0069,0.394,RESULT: FAILURE (status=6)
blocked_off20,6,comppi_noanneal,True,False,20.86,0.245,7.44,0.3,0.0088,0.395,RESULT: SUCCESS (status=4)
blocked_off20,7,comppi,True,False,20.56,0.244,7.43,0.269,0.0107,0.4,RESULT: SUCCESS (status=4)
blocked_off20,7,comppi_nodetour,False,False,21.76,3.021,4.58,0.35,0.0071,0.396,RESULT: FAILURE (status=6)
blocked_off20,7,comppi_noanneal,True,False,20.86,0.25,7.43,0.3,0.0087,0.396,RESULT: SUCCESS (status=4)
blocked_off20,8,comppi,True,False,20.88,0.247,7.43,0.25,0.0091,0.4,RESULT: SUCCESS (status=4)
blocked_off20,8,comppi_nodetour,False,False,18.56,5.405,2.2,0.35,0.0067,0.394,RESULT: FAILURE (status=6)
blocked_off20,8,comppi_noanneal,True,False,21.36,0.247,7.45,0.3,0.0082,0.396,RESULT: SUCCESS (status=4)
blocked_off20,9,comppi,True,False,20.96,0.246,7.43,0.292,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked_off20,9,comppi_nodetour,False,False,18.16,4.575,3.03,0.35,0.0068,0.394,RESULT: FAILURE (status=6)
blocked_off20,9,comppi_noanneal,True,False,21.36,0.25,7.44,0.3,0.0079,0.396,RESULT: SUCCESS (status=4)
blocked_off20,10,comppi,True,False,20.66,0.246,7.44,0.255,0.0103,0.4,RESULT: SUCCESS (status=4)
blocked_off20,10,comppi_nodetour,False,False,21.16,5.488,2.11,0.3,0.0064,0.394,RESULT: FAILURE (status=6)
blocked_off20,10,comppi_noanneal,True,False,21.36,0.247,7.44,0.292,0.0081,0.396,RESULT: SUCCESS (status=4)
blocked_off20,11,comppi,True,False,21.16,0.246,7.41,0.292,0.0078,0.4,RESULT: SUCCESS (status=4)
blocked_off20,11,comppi_nodetour,False,False,15.26,5.679,1.92,0.35,0.0076,0.391,RESULT: FAILURE (status=6)
blocked_off20,11,comppi_noanneal,True,False,21.16,0.249,7.43,0.304,0.0078,0.396,RESULT: SUCCESS (status=4)
blocked_off20,12,comppi,True,False,20.86,0.243,7.42,0.269,0.0093,0.4,RESULT: SUCCESS (status=4)
blocked_off20,12,comppi_nodetour,False,False,16.66,5.158,2.44,0.4,0.0071,0.394,RESULT: FAILURE (status=6)
blocked_off20,12,comppi_noanneal,True,False,20.66,0.24,7.44,0.316,0.0103,0.395,RESULT: SUCCESS (status=4)
blocked_off20,13,comppi,True,False,20.76,0.247,7.43,0.269,0.0092,0.4,RESULT: SUCCESS (status=4)
blocked_off20,13,comppi_nodetour,False,False,15.46,5.623,1.98,0.35,0.007,0.391,RESULT: FAILURE (status=6)
blocked_off20,13,comppi_noanneal,True,False,20.88,0.247,7.44,0.3,0.0103,0.397,RESULT: SUCCESS (status=4)
blocked_off20,14,comppi,True,False,21.16,0.249,7.42,0.292,0.0077,0.4,RESULT: SUCCESS (status=4)
blocked_off20,14,comppi_nodetour,False,False,18.86,5.451,2.15,0.35,0.0069,0.396,RESULT: FAILURE (status=6)
blocked_off20,14,comppi_noanneal,True,False,21.56,0.248,7.44,0.3,0.0074,0.396,RESULT: SUCCESS (status=4)
blocked_off30,0,comppi,True,False,20.76,0.241,7.4,0.269,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked_off30,0,comppi_nodetour,False,False,18.96,4.109,3.5,0.45,0.0074,0.395,RESULT: FAILURE (status=6)
blocked_off30,0,comppi_noanneal,True,False,21.08,0.247,7.39,0.292,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off30,1,comppi,True,False,20.86,0.247,7.39,0.3,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked_off30,1,comppi_nodetour,False,False,22.76,3.868,3.74,0.4,0.007,0.394,RESULT: FAILURE (status=6)
blocked_off30,1,comppi_noanneal,True,False,21.06,0.248,7.4,0.3,0.0077,0.396,RESULT: SUCCESS (status=4)
blocked_off30,2,comppi,True,False,20.66,0.243,7.4,0.3,0.0098,0.4,RESULT: SUCCESS (status=4)
blocked_off30,2,comppi_nodetour,False,False,21.46,3.061,4.55,0.45,0.0073,0.395,RESULT: FAILURE (status=6)
blocked_off30,2,comppi_noanneal,True,False,20.86,0.24,7.41,0.304,0.0096,0.395,RESULT: SUCCESS (status=4)
blocked_off30,3,comppi,True,False,20.86,0.244,7.4,0.3,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked_off30,3,comppi_nodetour,False,False,21.86,3.248,4.36,0.4,0.007,0.396,RESULT: FAILURE (status=6)
blocked_off30,3,comppi_noanneal,True,False,20.66,0.243,7.42,0.304,0.0116,0.396,RESULT: SUCCESS (status=4)
blocked_off30,4,comppi,True,False,21.36,0.249,7.4,0.269,0.0076,0.4,RESULT: SUCCESS (status=4)
blocked_off30,4,comppi_nodetour,False,False,18.16,4.804,2.8,0.45,0.0076,0.393,RESULT: FAILURE (status=6)
blocked_off30,4,comppi_noanneal,True,False,20.96,0.245,7.4,0.3,0.0084,0.396,RESULT: SUCCESS (status=4)
blocked_off30,5,comppi,True,False,20.66,0.243,7.4,0.3,0.0088,0.4,RESULT: SUCCESS (status=4)
blocked_off30,5,comppi_nodetour,False,False,22.56,3.861,3.75,0.4,0.007,0.395,RESULT: FAILURE (status=6)
blocked_off30,5,comppi_noanneal,True,False,20.86,0.247,7.41,0.35,0.0092,0.396,RESULT: SUCCESS (status=4)
blocked_off30,6,comppi,True,False,20.86,0.246,7.4,0.3,0.0084,0.4,RESULT: SUCCESS (status=4)
blocked_off30,6,comppi_nodetour,False,False,21.86,3.245,4.36,0.4,0.0073,0.394,RESULT: FAILURE (status=6)
blocked_off30,6,comppi_noanneal,True,False,20.76,0.249,7.39,0.3,0.0091,0.395,RESULT: SUCCESS (status=4)
blocked_off30,7,comppi,True,False,21.26,0.248,7.39,0.3,0.008,0.4,RESULT: SUCCESS (status=4)
blocked_off30,7,comppi_nodetour,False,False,21.56,3.118,4.49,0.45,0.0073,0.394,RESULT: FAILURE (status=6)
blocked_off30,7,comppi_noanneal,True,False,20.96,0.244,7.41,0.3,0.0086,0.396,RESULT: SUCCESS (status=4)
blocked_off30,8,comppi,True,False,20.86,0.241,7.4,0.269,0.0086,0.4,RESULT: SUCCESS (status=4)
blocked_off30,8,comppi_nodetour,False,False,21.36,5.459,2.15,0.4,0.0071,0.394,RESULT: FAILURE (status=6)
blocked_off30,8,comppi_noanneal,True,False,21.16,0.25,7.4,0.316,0.0079,0.395,RESULT: SUCCESS (status=4)
blocked_off30,9,comppi,True,False,20.86,0.246,7.4,0.3,0.0082,0.4,RESULT: SUCCESS (status=4)
blocked_off30,9,comppi_nodetour,False,False,17.96,4.631,2.97,0.4,0.0072,0.393,RESULT: FAILURE (status=6)
blocked_off30,9,comppi_noanneal,True,False,20.86,0.244,7.4,0.3,0.0088,0.395,RESULT: SUCCESS (status=4)
blocked_off30,10,comppi,True,False,20.96,0.245,7.41,0.292,0.0087,0.4,RESULT: SUCCESS (status=4)
blocked_off30,10,comppi_nodetour,False,False,14.96,5.62,1.99,0.45,0.0081,0.393,RESULT: FAILURE (status=6)
blocked_off30,10,comppi_noanneal,True,False,20.76,0.241,7.41,0.316,0.0095,0.395,RESULT: SUCCESS (status=4)
blocked_off30,11,comppi,True,False,21.06,0.248,7.4,0.3,0.0081,0.4,RESULT: SUCCESS (status=4)
blocked_off30,11,comppi_nodetour,False,False,15.26,5.761,1.85,0.45,0.0081,0.391,RESULT: FAILURE (status=6)
blocked_off30,11,comppi_noanneal,True,False,21.08,0.245,7.42,0.335,0.008,0.396,RESULT: SUCCESS (status=4)
blocked_off30,12,comppi,True,False,20.58,0.236,7.4,0.269,0.0114,0.4,RESULT: SUCCESS (status=4)
blocked_off30,12,comppi_nodetour,False,False,16.46,5.198,2.41,0.4,0.0083,0.394,RESULT: FAILURE (status=6)
