t,x,y,yaw,cmd_vx,cmd_wz,scan_min,map_x,map_y
99.2366,4.1150,-7.3016,-3.1385,0.0222,-0.0593,0.9012,4.2846,-7.1635
99.2450,4.1148,-7.3016,-3.1386,0.0222,-0.0593,0.9012,4.2846,-7.1635
99.2540,4.1146,-7.3016,-3.1386,0.0219,-0.0368,0.9012,4.2846,-7.1635
99.2643,4.1144,-7.3016,-3.1388,0.0219,-0.0368,0.9012,4.2846,-7.1635
99.2742,4.1141,-7.3016,-3.1390,0.0219,-0.0368,0.9012,4.2846,-7.1635
99.2843,4.1139,-7.3016,-3.1391,0.0219,-0.0368,0.9081,4.2846,-7.1635
99.2962,4.1137,-7.3016,-3.1393,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3042,4.1134,-7.3016,-3.1395,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3150,4.1132,-7.3016,-3.1397,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3249,4.1128,-7.3016,-3.1397,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3348,4.1128,-7.3016,-3.1397,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3444,4.1126,-7.3016,-3.1395,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3549,4.1124,-7.3016,-3.1393,0.0219,-0.0368,0.9081,4.2818,-7.1639
99.3643,4.1122,-7.3016,-3.1391,0.0227,-0.0134,0.9081,4.2818,-7.1639
99.3759,4.1118,-7.3016,-3.1386,0.0227,-0.0134,0.9081,4.2818,-7.1639
99.3848,4.1116,-7.3016,-3.1383,0.0227,-0.0134,0.9066,4.2818,-7.1639
99.3944,4.1116,-7.3016,-3.1383,0.0227,-0.0134,0.9066,4.2818,-7.1639
99.4041,4.1114,-7.3016,-3.1379,0.0227,-0.0134,0.9066,4.2783,-7.1639
99.4156,4.1112,-7.3016,-3.1376,0.0227,-0.0134,0.9066,4.2783,-7.1639
99.4252,4.1108,-7.3016,-3.1371,0.0227,-0.0134,0.9066,4.2783,-7.1639
99.4343,4.1106,-7.3016,-3.1367,0.0227,-0.0134,0.9066,4.2783,-7.1639
99.4453,4.1104,-7.3016,-3.1365,0.0227,-0.0620,0.9066,4.2783,-7.1639
99.4549,4.1101,-7.3016,-3.1364,0.0227,-0.0620,0.9066,4.2783,-7.1639
99.4644,4.1100,-7.3016,-3.1362,0.0227,-0.0620,0.9066,4.2783,-7.1639
99.4750,4.1097,-7.3016,-3.1360,0.0227,-0.0620,0.9066,4.2783,-7.1639
99.4854,4.1095,-7.3016,-3.1360,0.0227,-0.0620,0.9170,4.2783,-7.1639
99.4952,4.1094,-7.3016,-3.1358,0.0227,-0.0620,0.9170,4.2770,-7.1638
99.5064,4.1092,-7.3016,-3.1358,0.0227,-0.0620,0.9170,4.2770,-7.1638
99.5143,4.1089,-7.3016,-3.1358,0.0227,-0.0620,0.9170,4.2770,-7.1638
99.5245,4.1088,-7.3016,-3.1360,0.0227,-0.0620,0.9170,4.2770,-7.1638
99.5346,4.1086,-7.3016,-3.1362,0.0227,-0.0620,0.9170,4.2770,-7.1638
99.5455,4.1084,-7.3016,-3.1365,0.0232,-0.0854,0.9170,4.2770,-7.1638
99.5543,4.1082,-7.3016,-3.1367,0.0232,-0.0854,0.9170,4.2770,-7.1638
99.5653,4.1081,-7.3016,-3.1371,0.0232,-0.0854,0.9170,4.2770,-7.1638
99.5756,4.1079,-7.3016,-3.1372,0.0232,-0.0854,0.9170,4.2770,-7.1638
99.5847,4.1078,-7.3016,-3.1376,0.0232,-0.0854,0.9133,4.2770,-7.1638
99.5952,4.1077,-7.3016,-3.1378,0.0232,-0.0854,0.9133,4.2770,-7.1638
99.6042,4.1075,-7.3016,-3.1381,0.0232,-0.0854,0.9133,4.2725,-7.1616
99.6149,4.1073,-7.3016,-3.1385,0.0232,-0.0854,0.9133,4.2725,-7.1616
99.6253,4.1072,-7.3016,-3.1388,0.0232,-0.0854,0.9133,4.2725,-7.1616
99.6374,4.1070,-7.3016,-3.1391,0.0232,-0.0854,0.9133,4.2725,-7.1616
99.6509,4.1068,-7.3016,-3.1395,0.0229,-0.0721,0.9133,4.2725,-7.1616
99.6554,4.1067,-7.3016,-3.1400,0.0229,-0.0721,0.9133,4.2725,-7.1616
99.6643,4.1065,-7.3016,-3.1404,0.0229,-0.0721,0.9133,4.2725,-7.1616
99.6762,4.1063,-7.3016,-3.1409,0.0229,-0.0721,0.9133,4.2725,-7.1616
99.6861,4.1062,-7.3016,-3.1414,0.0229,-0.0721,0.9158,4.2725,-7.1616
99.6960,4.1060,-7.3016,3.1414,0.0229,-0.0721,0.9158,4.2725,-7.1616
99.7048,4.1059,-7.3016,3.1409,0.0229,-0.0721,0.9158,4.2698,-7.1632
99.7148,4.1056,-7.3016,3.1404,0.0229,-0.0721,0.9158,4.2698,-7.1632
99.7245,4.1055,-7.3016,3.1398,0.0229,-0.0721,0.9158,4.2698,-7.1632
99.7346,4.1053,-7.3016,3.1395,0.0229,-0.0721,0.9158,4.2698,-7.1632
99.7462,4.1051,-7.3016,3.1391,0.0229,-0.0721,0.9158,4.2698,-7.1632
99.7545,4.1050,-7.3016,3.1386,0.0230,-0.0114,0.9158,4.2698,-7.1632
99.7657,4.1048,-7.3016,3.1383,0.0230,-0.0114,0.9158,4.2698,-7.1632
99.7753,4.1046,-7.3016,3.1381,0.0230,-0.0114,0.9158,4.2698,-7.1632
99.7850,4.1044,-7.3016,3.1378,0.0230,-0.0114,0.9141,4.2698,-7.1632
99.7942,4.1043,-7.3016,3.1376,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8044,4.1041,-7.3016,3.1372,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8150,4.1040,-7.3016,3.1371,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8247,4.1038,-7.3016,3.1371,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8347,4.1036,-7.3016,3.1369,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8452,4.1035,-7.3016,3.1369,0.0230,-0.0114,0.9141,4.2684,-7.1621
99.8565,4.1033,-7.3016,3.1369,0.0216,0.0475,0.9141,4.2684,-7.1621
99.8645,4.1031,-7.3016,3.1369,0.0216,0.0475,0.9141,4.2684,-7.1621
99.8743,4.1030,-7.3016,3.1371,0.0216,0.0475,0.9141,4.2684,-7.1621
99.8845,4.1028,-7.3016,3.1372,0.0216,0.0475,0.9158,4.2684,-7.1621
99.8945,4.1026,-7.3016,3.1372,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9054,4.1024,-7.3016,3.1374,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9148,4.1023,-7.3016,3.1376,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9250,4.1020,-7.3016,3.1378,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9354,4.1019,-7.3016,3.1379,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9467,4.1017,-7.3016,3.1381,0.0216,0.0475,0.9158,4.2686,-7.1588
99.9544,4.1015,-7.3016,3.1383,0.0230,0.0524,0.9158,4.2686,-7.1588
99.9652,4.1013,-7.3016,3.1383,0.0230,0.0524,0.9158,4.2686,-7.1588
99.9747,4.1011,-7.3016,3.1383,0.0230,0.0524,0.9158,4.2686,-7.1588
99.9848,4.1009,-7.3016,3.1385,0.0230,0.0524,0.9174,4.2686,-7.1588
99.9963,4.1007,-7.3016,3.1386,0.0230,0.0524,0.9174,4.2686,-7.1588
100.0048,4.1005,-7.3016,3.1388,0.0230,0.0524,0.9174,4.2681,-7.1561
100.0146,4.1003,-7.3016,3.1388,0.0230,0.0524,0.9174,4.2681,-7.1561
100.0246,4.1001,-7.3016,3.1390,0.0230,0.0524,0.9174,4.2681,-7.1561
100.0350,4.0998,-7.3016,3.1391,0.0230,0.0524,0.9174,4.2681,-7.1561
100.0443,4.0996,-7.3016,3.1393,0.0235,0.0328,0.9174,4.2681,-7.1561
100.0542,4.0993,-7.3016,3.1395,0.0235,0.0328,0.9174,4.2681,-7.1561
100.0642,4.0991,-7.3016,3.1397,0.0235,0.0328,0.9174,4.2681,-7.1561
100.0746,4.0988,-7.3016,3.1398,0.0235,0.0328,0.9174,4.2681,-7.1561
100.0853,4.0986,-7.3016,3.1398,0.0235,0.0328,0.9171,4.2681,-7.1561
100.0942,4.0983,-7.3016,3.1400,0.0235,0.0328,0.9171,4.2681,-7.1561
100.1041,4.0980,-7.3016,3.1402,0.0235,0.0328,0.9171,4.2675,-7.1578
100.1143,4.0978,-7.3016,3.1404,0.0235,0.0328,0.9171,4.2675,-7.1578
100.1259,4.0975,-7.3016,3.1404,0.0235,0.0328,0.9171,4.2675,-7.1578
100.1353,4.0973,-7.3016,3.1405,0.0235,0.0328,0.9171,4.2675,-7.1578
100.1455,4.0970,-7.3016,3.1405,0.0235,0.0328,0.9171,4.2675,-7.1578
100.1545,4.0968,-7.3016,3.1405,0.0235,0.0339,0.9171,4.2675,-7.1578
100.1647,4.0966,-7.3016,3.1407,0.0235,0.0339,0.9171,4.2675,-7.1578
100.1747,4.0963,-7.3016,3.1407,0.0235,0.0339,0.9171,4.2675,-7.1578
100.1864,4.0961,-7.3016,3.1409,0.0235,0.0339,0.9180,4.2675,-7.1578
100.1945,4.0959,-7.3016,3.1411,0.0235,0.0339,0.9180,4.2648,-7.1605
100.2042,4.0956,-7.3016,3.1411,0.0235,0.0339,0.9180,4.2648,-7.1605
100.2148,4.0954,-7.3016,3.1412,0.0235,0.0339,0.9180,4.2648,-7.1605
100.2251,4.0952,-7.3016,3.1414,0.0235,0.0339,0.9180,4.2648,-7.1605
100.2352,4.0949,-7.3016,-3.1416,0.0235,0.0339,0.9180,4.2648,-7.1605
100.2486,4.0946,-7.3016,-3.1414,0.0233,-0.0123,0.9180,4.2648,-7.1605
100.2547,4.0944,-7.3016,-3.1414,0.0233,-0.0123,0.9180,4.2648,-7.1605
100.2648,4.0942,-7.3016,-3.1412,0.0233,-0.0123,0.9180,4.2648,-7.1605
100.2754,4.0939,-7.3016,-3.1411,0.0233,-0.0123,0.9180,4.2648,-7.1605
100.2880,4.0937,-7.3016,-3.1409,0.0233,-0.0123,0.9150,4.2648,-7.1605
100.2947,4.0934,-7.3016,-3.1407,0.0233,-0.0123,0.9150,4.2648,-7.1605
100.3051,4.0932,-7.3016,-3.1405,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3155,4.0930,-7.3016,-3.1405,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3242,4.0927,-7.3016,-3.1405,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3351,4.0925,-7.3016,-3.1405,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3444,4.0923,-7.3016,-3.1407,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3544,4.0921,-7.3016,-3.1409,0.0233,-0.0123,0.9150,4.2659,-7.1621
100.3645,4.0919,-7.3016,-3.1412,0.0231,0.0002,0.9150,4.2659,-7.1621
100.3757,4.0917,-7.3016,-3.1414,0.0231,0.0002,0.9150,4.2659,-7.1621
100.3842,4.0915,-7.3016,3.1414,0.0231,0.0002,0.9081,4.2659,-7.1621
100.3946,4.0913,-7.3016,3.1411,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4045,4.0911,-7.3016,3.1407,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4145,4.0909,-7.3016,3.1407,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4242,4.0907,-7.3016,3.1405,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4345,4.0905,-7.3016,3.1402,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4445,4.0904,-7.3016,3.1398,0.0231,0.0002,0.9081,4.2648,-7.1633
100.4559,4.0901,-7.3016,3.1397,0.0232,0.0245,0.9081,4.2648,-7.1633
100.4645,4.0899,-7.3016,3.1393,0.0232,0.0245,0.9081,4.2648,-7.1633
100.4748,4.0899,-7.3016,3.1391,0.0232,0.0245,0.9081,4.2648,-7.1633
100.4858,4.0896,-7.3016,3.1390,0.0232,0.0245,0.9190,4.2648,-7.1633
100.4946,4.0894,-7.3016,3.1388,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5045,4.0892,-7.3016,3.1388,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5146,4.0890,-7.3016,3.1386,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5246,4.0888,-7.3016,3.1386,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5345,4.0887,-7.3016,3.1388,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5461,4.0885,-7.3016,3.1390,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5545,4.0884,-7.3016,3.1390,0.0232,0.0245,0.9190,4.2626,-7.1642
100.5641,4.0882,-7.3016,3.1391,0.0220,-0.0336,0.9190,4.2626,-7.1642
100.5744,4.0881,-7.3016,3.1393,0.0220,-0.0336,0.9190,4.2626,-7.1642
100.5843,4.0879,-7.3016,3.1393,0.0220,-0.0336,0.9085,4.2626,-7.1642
100.5947,4.0879,-7.3016,3.1395,0.0220,-0.0336,0.9085,4.2626,-7.1642
100.6040,4.0876,-7.3016,3.1397,0.0220,-0.0336,0.9085,4.2597,-7.1664
100.6147,4.0875,-7.3016,3.1397,0.0220,-0.0336,0.9085,4.2597,-7.1664
100.6249,4.0873,-7.3016,3.1398,0.0220,-0.0336,0.9085,4.2597,-7.1664
100.6346,4.0871,-7.3016,3.1398,0.0220,-0.0336,0.9085,4.2597,-7.1664
100.6458,4.0869,-7.3016,3.1400,0.0220,-0.0336,0.9085,4.2597,-7.1664
100.6548,4.0868,-7.3016,3.1402,0.0224,-0.0501,0.9085,4.2597,-7.1664
100.6652,4.0866,-7.3016,3.1404,0.0224,-0.0501,0.9085,4.2597,-7.1664
100.6759,4.0865,-7.3016,3.1404,0.0224,-0.0501,0.9085,4.2597,-7.1664
100.6847,4.0863,-7.3016,3.1405,0.0224,-0.0501,0.9174,4.2597,-7.1664
100.6947,4.0862,-7.3016,3.1405,0.0224,-0.0501,0.9174,4.2597,-7.1664
100.7048,4.0860,-7.3016,3.1405,0.0224,-0.0501,0.9174,4.2583,-7.1637
100.7146,4.0858,-7.3016,3.1405,0.0224,-0.0501,0.9174,4.2583,-7.1637
100.7249,4.0857,-7.3016,3.1405,0.0224,-0.0501,0.9174,4.2583,-7.1637
100.7348,4.0854,-7.3016,3.1404,0.0224,-0.0501,0.9174,4.2583,-7.1637
100.7446,4.0852,-7.3016,3.1404,0.0224,-0.0501,0.9174,4.2583,-7.1637
100.7544,4.0850,-7.3016,3.1402,0.0231,-0.0505,0.9174,4.2583,-7.1637
100.7649,4.0848,-7.3016,3.1402,0.0231,-0.0505,0.9174,4.2583,-7.1637
100.7750,4.0845,-7.3016,3.1400,0.0231,-0.0505,0.9174,4.2583,-7.1637
100.7845,4.0843,-7.3016,3.1400,0.0231,-0.0505,0.9114,4.2583,-7.1637
100.7946,4.0841,-7.3016,3.1398,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8041,4.0838,-7.3016,3.1397,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8148,4.0836,-7.3016,3.1397,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8247,4.0833,-7.3016,3.1395,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8360,4.0831,-7.3016,3.1395,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8453,4.0828,-7.3016,3.1393,0.0231,-0.0505,0.9114,4.2578,-7.1636
100.8567,4.0826,-7.3016,3.1393,0.0239,-0.0693,0.9114,4.2578,-7.1636
100.8658,4.0823,-7.3016,3.1391,0.0239,-0.0693,0.9114,4.2578,-7.1636
100.8748,4.0821,-7.3016,3.1391,0.0239,-0.0693,0.9114,4.2578,-7.1636
100.8851,4.0818,-7.3016,3.1391,0.0239,-0.0693,0.9095,4.2578,-7.1636
100.8946,4.0816,-7.3016,3.1390,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9045,4.0813,-7.3016,3.1390,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9156,4.0810,-7.3016,3.1390,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9261,4.0808,-7.3016,3.1390,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9350,4.0805,-7.3016,3.1388,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9453,4.0803,-7.3016,3.1386,0.0239,-0.0693,0.9095,4.2552,-7.1672
100.9550,4.0800,-7.3016,3.1385,0.0237,-0.0443,0.9095,4.2552,-7.1672
100.9672,4.0798,-7.3016,3.1385,0.0237,-0.0443,0.9095,4.2552,-7.1672
100.9759,4.0795,-7.3016,3.1383,0.0237,-0.0443,0.9095,4.2552,-7.1672
100.9847,4.0793,-7.3016,3.1381,0.0237,-0.0443,0.9181,4.2552,-7.1672
100.9947,4.0791,-7.3016,3.1381,0.0237,-0.0443,0.9181,4.2550,-7.1646
101.0039,4.0789,-7.3016,3.1379,0.0237,-0.0443,0.9181,4.2550,-7.1646
101.0151,4.0786,-7.3016,3.1378,0.0237,-0.0443,0.9181,4.2550,-7.1646
101.0244,4.0784,-7.3016,3.1376,0.0237,-0.0443,0.9181,4.2550,-7.1646
101.0350,4.0782,-7.3016,3.1376,0.0237,-0.0443,0.9181,4.2550,-7.1646
101.0447,4.0779,-7.3016,3.1376,0.0235,-0.0206,0.9181,4.2550,-7.1646
101.0546,4.0777,-7.3016,3.1374,0.0235,-0.0206,0.9181,4.2550,-7.1646
101.0643,4.0774,-7.3016,3.1374,0.0235,-0.0206,0.9181,4.2550,-7.1646
101.0756,4.0772,-7.3016,3.1374,0.0235,-0.0206,0.9181,4.2550,-7.1646
101.0852,4.0770,-7.3016,3.1372,0.0235,-0.0206,0.9170,4.2550,-7.1646
101.0948,4.0768,-7.3016,3.1372,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1045,4.0766,-7.3016,3.1371,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1142,4.0764,-7.3016,3.1369,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1255,4.0762,-7.3016,3.1367,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1361,4.0760,-7.3016,3.1365,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1467,4.0758,-7.3016,3.1362,0.0235,-0.0206,0.9170,4.2538,-7.1655
101.1542,4.0755,-7.3016,3.1360,0.0232,-0.0392,0.9170,4.2538,-7.1655
101.1653,4.0754,-7.3016,3.1357,0.0232,-0.0392,0.9170,4.2538,-7.1655
101.1746,4.0752,-7.3016,3.1355,0.0232,-0.0392,0.9170,4.2538,-7.1655
101.1859,4.0750,-7.3016,3.1351,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.1947,4.0749,-7.3016,3.1350,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2047,4.0746,-7.3016,3.1346,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2145,4.0744,-7.3016,3.1344,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2249,4.0743,-7.3016,3.1341,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2345,4.0741,-7.3015,3.1337,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2442,4.0739,-7.3015,3.1336,0.0232,-0.0392,0.9140,4.2534,-7.1667
101.2543,4.0737,-7.3015,3.1332,0.0239,-0.0221,0.9140,4.2534,-7.1667
101.2652,4.0735,-7.3015,3.1329,0.0239,-0.0221,0.9140,4.2534,-7.1667
101.2742,4.0733,-7.3015,3.1323,0.0239,-0.0221,0.9140,4.2534,-7.1667
101.2846,4.0732,-7.3015,3.1320,0.0239,-0.0221,0.9154,4.2534,-7.1667
101.2946,4.0730,-7.3015,3.1316,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3039,4.0728,-7.3015,3.1313,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3145,4.0727,-7.3015,3.1309,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3263,4.0725,-7.3015,3.1306,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3362,4.0724,-7.3015,3.1304,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3461,4.0723,-7.3015,3.1302,0.0239,-0.0221,0.9154,4.2526,-7.1659
101.3594,4.0721,-7.3015,3.1301,0.0221,0.0341,0.9154,4.2526,-7.1659
101.3645,4.0720,-7.3015,3.1301,0.0221,0.0341,0.9154,4.2526,-7.1659
101.3745,4.0718,-7.3015,3.1299,0.0221,0.0341,0.9154,4.2526,-7.1659
101.3851,4.0717,-7.3015,3.1299,0.0221,0.0341,0.9081,4.2526,-7.1659
101.3947,4.0716,-7.3015,3.1299,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4045,4.0714,-7.3015,3.1297,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4149,4.0713,-7.3015,3.1297,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4250,4.0712,-7.3015,3.1297,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4347,4.0711,-7.3015,3.1297,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4456,4.0710,-7.3015,3.1299,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4565,4.0709,-7.3015,3.1299,0.0221,0.0341,0.9081,4.2515,-7.1634
101.4647,4.0707,-7.3015,3.1299,0.0231,0.0740,0.9081,4.2515,-7.1634
101.4758,4.0706,-7.3015,3.1301,0.0231,0.0740,0.9081,4.2515,-7.1634
101.4855,4.0705,-7.3015,3.1301,0.0231,0.0740,0.9100,4.2515,-7.1634
101.4951,4.0703,-7.3015,3.1301,0.0231,0.0740,0.9100,4.2515,-7.1634
101.5044,4.0702,-7.3015,3.1301,0.0231,0.0740,0.9100,4.2478,-7.1633
101.5145,4.0701,-7.3015,3.1301,0.0231,0.0740,0.9100,4.2478,-7.1633
101.5253,4.0699,-7.3015,3.1299,0.0231,0.0740,0.9100,4.2478,-7.1633
101.5354,4.0698,-7.3015,3.1299,0.0231,0.0740,0.9100,4.2478,-7.1633
101.5477,4.0696,-7.3015,3.1297,0.0231,0.0740,0.9100,4.2478,-7.1633
101.5543,4.0695,-7.3015,3.1295,0.0228,0.0648,0.9100,4.2478,-7.1633
101.5648,4.0694,-7.3015,3.1294,0.0228,0.0648,0.9100,4.2478,-7.1633
101.5744,4.0692,-7.3015,3.1294,0.0228,0.0648,0.9100,4.2478,-7.1633
101.5864,4.0690,-7.3015,3.1294,0.0228,0.0648,0.9160,4.2478,-7.1633
101.5945,4.0688,-7.3015,3.1294,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6045,4.0686,-7.3015,3.1295,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6153,4.0684,-7.3015,3.1297,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6252,4.0682,-7.3015,3.1301,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6360,4.0679,-7.3015,3.1302,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6450,4.0678,-7.3015,3.1304,0.0228,0.0648,0.9160,4.2209,-7.1643
101.6548,4.0678,-7.3015,3.1304,0.0231,0.0484,0.9160,4.2209,-7.1643
101.6649,4.0673,-7.3015,3.1306,0.0231,0.0484,0.9160,4.2209,-7.1643
101.6748,4.0671,-7.3015,3.1308,0.0231,0.0484,0.9160,4.2209,-7.1643
101.6843,4.0669,-7.3015,3.1309,0.0231,0.0484,0.9110,4.2209,-7.1643
101.6948,4.0666,-7.3015,3.1309,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7049,4.0664,-7.3015,3.1311,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7181,4.0661,-7.3015,3.1311,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7251,4.0659,-7.3015,3.1311,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7343,4.0656,-7.3015,3.1311,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7449,4.0654,-7.3015,3.1311,0.0231,0.0484,0.9110,4.2020,-7.1639
101.7540,4.0652,-7.3015,3.1311,0.0232,0.0220,0.9110,4.2020,-7.1639
101.7646,4.0649,-7.3014,3.1311,0.0232,0.0220,0.9110,4.2020,-7.1639
101.7744,4.0647,-7.3014,3.1311,0.0232,0.0220,0.9110,4.2020,-7.1639
101.7842,4.0644,-7.3014,3.1311,0.0232,0.0220,0.9131,4.2020,-7.1639
101.7945,4.0642,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8046,4.0639,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8145,4.0636,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8249,4.0634,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8363,4.0632,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8455,4.0629,-7.3014,3.1309,0.0232,0.0220,0.9131,4.1848,-7.1651
101.8552,4.0627,-7.3014,3.1309,0.0235,0.0394,0.9131,4.1848,-7.1651
101.8649,4.0624,-7.3014,3.1309,0.0235,0.0394,0.9131,4.1848,-7.1651
101.8758,4.0622,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1848,-7.1651
101.8848,4.0620,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1848,-7.1651
101.8947,4.0617,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9049,4.0615,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9148,4.0612,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9246,4.0609,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9346,4.0607,-7.3014,3.1309,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9452,4.0604,-7.3014,3.1308,0.0235,0.0394,0.9075,4.1767,-7.1648
101.9552,4.0602,-7.3014,3.1308,0.0239,0.0360,0.9075,4.1767,-7.1648
101.9648,4.0599,-7.3014,3.1306,0.0239,0.0360,0.9075,4.1767,-7.1648
101.9760,4.0596,-7.3014,3.1304,0.0239,0.0360,0.9075,4.1767,-7.1648
101.9848,4.0594,-7.3014,3.1304,0.0239,0.0360,0.9170,4.1767,-7.1648
101.9948,4.0592,-7.3014,3.1302,0.0239,0.0360,0.9170,4.1653,-7.1647
102.0043,4.0590,-7.3014,3.1302,0.0239,0.0360,0.9170,4.1653,-7.1647
102.0142,4.0587,-7.3014,3.1301,0.0239,0.0360,0.9170,4.1653,-7.1647
102.0248,4.0585,-7.3014,3.1299,0.0239,0.0360,0.9170,4.1653,-7.1647
102.0347,4.0583,-7.3014,3.1299,0.0239,0.0360,0.9170,4.1653,-7.1647
102.0451,4.0581,-7.3014,3.1299,0.0000,0.0000,0.9170,4.1653,-7.1647
102.0541,4.0579,-7.3014,3.1297,0.0000,0.0000,0.9170,4.1653,-7.1647
102.0713,4.0575,-7.3014,3.1299,0.0000,0.0000,0.9170,4.1653,-7.1647
102.0793,4.0575,-7.3014,3.1299,0.0000,0.0000,0.9032,4.1653,-7.1647
102.0851,4.0573,-7.3014,3.1299,0.0000,0.0000,0.9032,4.1586,-7.1636
102.0956,4.0571,-7.3014,3.1299,0.0000,0.0000,0.9032,4.1586,-7.1636
102.1047,4.0569,-7.3014,3.1301,0.0000,0.0000,0.9032,4.1586,-7.1636
102.1155,4.0568,-7.3014,3.1301,0.0000,0.0000,0.9032,4.1586,-7.1636
102.1241,4.0567,-7.3014,3.1302,0.0000,0.0000,0.9032,4.1586,-7.1636
102.1341,4.0566,-7.3014,3.1302,0.0000,0.0000,0.9032,4.1586,-7.1636
102.1442,4.0565,-7.3014,3.1304,0.0000,0.0000,0.9032,4.1586,-7.1636
